movie_uri,movie,releaseDate,runtime,duration,language,budget,boxOffice,genres,genres_URIs,actors,actors_URIs,directors,directors_URIs,distributors,distributors_URIs,producers,producers_URIs,composers,composers_URIs,cinematographers,cinematographers_URIs,filmingLocations,filmingLocations_URIs,productionCompanies,productionCompanies_URIs,mainSubjects,mainSubjects_URIs
http://www.wikidata.org/entity/Q116807560,The Three Musketeers,2023-01-01T00:00:00Z,,,English,,,film based on a novel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q116797497,Down Low,2023-10-10T00:00:00Z,90,90,English,,,"comedy film, LGBT-related film",N/A,"Zachary Quinto, Simon Rex, Judith Light, Lukas Gage",N/A,Rightor Doyle,N/A,N/A,N/A,N/A,N/A,Adam Crystal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q55603104,Abruptio,2023-01-17T00:00:00Z,,,English,,,"horror film, puppet film",N/A,N/A,N/A,N/A,N/A,Universal Pictures,N/A,N/A,N/A,Patrick Savage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q122962388,"Ice Cold: Murder, Coffee and Jessica Wongso",2023-01-01T00:00:00Z,86,86,English,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q123039365,After Death,2023-10-27T00:00:00Z,108,108,English,,,documentary film,N/A,N/A,N/A,"Stephen Gray, Chris Radtke",N/A,Angel Studios,N/A,"Jason Pamer, Jens Jacob",N/A,Hannah Parrott,N/A,Austin Straub,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q116263945,Justice,2023-01-01T00:00:00Z,,,English,,,documentary film,N/A,N/A,N/A,Doug Liman,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q120970471,Pet Shop Days,2023-09-03T00:00:00Z,100,100,English,,,"drama film, romance film, thriller film",N/A,"Willem Dafoe, Peter Sarsgaard, Dario Yazbek Bernal",N/A,Olmo Schnabel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q110982493,Stars at Noon,2023-06-14T00:00:00Z,137,137,English,,,film based on a novel,N/A,"Joe Alwyn, Margaret Qualley",N/A,Claire Denis,N/A,"A24, Ad Vitam Distribution",N/A,N/A,N/A,N/A,N/A,Éric Gautier,N/A,Panama,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q115706219,Seaside Special,2023-01-19T00:00:00Z,93,93,English,,,documentary film,N/A,N/A,N/A,Jens Meurer,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Bernd Fischer, Thorsten Lippstock",N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q126720842,A Green Fever,2023-11-09T00:00:00Z,86,86,English,,,"drama film, crime film",N/A,Deyemi Okanlawon,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q128502403,Doubles,2023-09-17T00:00:00Z,90,90,English,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q123511614,Catching Dust,2023-06-11T00:00:00Z,100,100,English,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q115803473,Good Grief,2023-12-29T00:00:00Z,100,100,English,,,"drama film, comedy film, LGBT-related film",N/A,"David Bradley, Celia Imrie, Kaitlyn Dever, Ruth Negga, Luke Evans, Arnaud Valois, Dan Levy, Mehdi Baki, Himesh Patel, Emma Corrin, Jamael Westman",N/A,Dan Levy,N/A,Netflix,N/A,"Debra Hayward, Dan Levy",N/A,Rob Simonsen,N/A,Ole Birkeland,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q120375705,Family Switch,2023-11-30T00:00:00Z,101,101,English,,,comedy film,N/A,"Jennifer Garner, Rita Moreno, Ed Helms, Emma Myers, Brady Noon",N/A,McG,N/A,Netflix,N/A,"Lawrence Grey, Jennifer Garner, McG",N/A,Pınar Toprak,N/A,Marc Spicer,N/A,N/A,N/A,"Wonderland Sound and Vision, Grey Matter Productions",N/A,N/A,N/A
http://www.wikidata.org/entity/Q123859868,A Tribe Called Judah,2023-01-01T00:00:00Z,,,English,,,comedy film,N/A,"Funke Akindele-Bello, Uzee Usman, Timini Egbuson, Jide Kene Achufusi, Olumide Oworu, Uzor Arukwe",N/A,Funke Akindele-Bello,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q117662296,The Old Oak,2023-05-26T00:00:00Z,113,113,English,,,drama film,N/A,"Dave Turner, Ebla Mari",N/A,Ken Loach,N/A,Vertigo Média,N/A,Rebecca O'Brien,N/A,George Fenton,N/A,Robbie Ryan,N/A,N/A,N/A,"Why Not Productions, StudioCanal UK, Les Films du Fleuve, Sixteen Films",N/A,N/A,N/A
http://www.wikidata.org/entity/Q105986042,The Pale Blue Eye,2023-01-06T00:00:00Z,128,128,English,72000000,,"horror film, crime film, mystery film, thriller film, police film, film based on a novel, gothic film",N/A,"Christian Bale, Robert Duvall, Charlotte Gainsbourg, Timothy Spall, Toby Jones, Harry Melling, Gillian Anderson, Simon McBurney, Charlie Tahan, Lucy Boynton, Gideon Glick, Hadley Robinson, Harry Lawtey, Fred Hechinger",N/A,Scott Cooper,N/A,Netflix,N/A,N/A,N/A,Howard Shore,N/A,Masanobu Takayanagi,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q123118099,Beyond Tradition,2023-01-01T00:00:00Z,100,100,English,,,documentary film,N/A,N/A,N/A,"Rahel von Gunten, Lea Hagmann",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Thomas Rickenmann,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q116665674,The Civil Dead,2023-02-01T00:00:00Z,104,104,English,,,comedy film,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,California,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q121008352,Sheroes,2023-06-23T00:00:00Z,91,91,English,,,N/A,N/A,"Skai Jackson, Isabelle Fuhrman, Wallis Day, Sasha Luss",N/A,N/A,N/A,Paramount Global Content Distribution,N/A,Josie Ho,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q115707568,Perpetrator,2023-01-01T00:00:00Z,,,English,,,horror film,N/A,"Alicia Silverstone, Chris Lowell, Tim Hopper, Melanie Liburd, Casimere Jollette",N/A,Jennifer Reeder,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sevdije Kastrati,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q117152668,Raging Grace,2023-01-01T00:00:00Z,99,99,English,,,drama film,N/A,N/A,N/A,Paris Zarcilla,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q117037918,Love Without Walls,2023-01-01T00:00:00Z,112,112,English,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q117599075,The Convert,2023-09-07T00:00:00Z,,,English,,,N/A,N/A,N/A,N/A,Lee Tamahori,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,New Zealand,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q61876370,Mission: Impossible – Dead Reckoning Part One,2023-07-12T00:00:00Z,163,163,English,290000000,,"action film, spy film",N/A,"Tom Cruise, Hayley Atwell, Ving Rhames, Cary Elwes, Simon Pegg, Rebecca Ferguson, Charles Parnell, Shea Whigham, Indira Varma, Mark Gatiss, Vanessa Kirby, Henry Czerny, Rob Delaney, Esai Morales, Pom Klementieff, Mariela Garriga, Greg Davis, Frederick Schmidt",N/A,Christopher McQuarrie,N/A,"Paramount Pictures, UIP-Dunafilm",N/A,"Tom Cruise, Christopher McQuarrie",N/A,Lorne Balfe,N/A,Fraser Taggart,N/A,"Norway, Rome, Venice, Birmingham, Rub' al Khali, Rauma, Grand Central, Stranda, Levisham",N/A,"Paramount Pictures, Skydance Media",N/A,artificial intelligence,N/A
http://www.wikidata.org/entity/Q117794010,Our Son,2023-06-10T00:00:00Z,,,English,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q111669794,Pearl,2023-04-09T00:00:00Z,102,102,English,1000000,9423445,"psychological horror, slasher film",N/A,"Matthew Sunderland, Mia Goth, Tandi Wright, David Corenswet",N/A,Ti West,N/A,A24,N/A,"Ti West, Kevin Turen",N/A,"Tyler Bates, Timothy Williams",N/A,Eliot Rockett,N/A,New Zealand,N/A,A24,N/A,N/A,N/A
http://www.wikidata.org/entity/Q123859869,Ada Omo Daddy,2023-12-15T00:00:00Z,,,English,,,N/A,N/A,"Chiwetalu Agu, Sola Sobowale, Charles Okafor, Mercy Aigbe Gentry, Carol King, Dele Odule, Omowumi Dada, Wunmi Toriola, Nkechi Blessing Sunday",N/A,"Mercy Aigbe Gentry, Adebayo Tijani",N/A,N/A,N/A,Mercy Aigbe Gentry,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q107203508,Evil Dead Rise,2023-03-15T00:00:00Z,97,97,English,19000000,,"horror film, speculative fiction film, supernatural horror film",N/A,"Lily Sullivan, Morgan Davies, Alyssa Sutherland, Mirabai Pease",N/A,Lee Cronin,N/A,"InterCom, HBO Max, Warner Bros. Pictures",N/A,Rob Tapert,N/A,Stephen McKeon,N/A,N/A,N/A,New Zealand,N/A,"Warner Bros., New Line Cinema, Ghost House Pictures",N/A,demon,N/A
http://www.wikidata.org/entity/Q121888838,Enter the Clones of Bruce,2023-01-01T00:00:00Z,,,English,,,documentary film,N/A,N/A,N/A,David Gregory,N/A,N/A,N/A,David Gregory,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q122830666,Elevator Game,2023-02-07T00:00:00Z,94,94,English,,,horror film,N/A,N/A,N/A,Rebekah McKendry,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q122675535,Sitting in Bars with Cake,2023-01-01T00:00:00Z,120,120,English,,,"drama film, romantic comedy",N/A,"Bette Midler, Yara Shahidi, Odessa A'zion",N/A,Trish Sie,N/A,Amazon Prime Video,N/A,Susan Cartsonis,N/A,Jeff Cardoni,N/A,Matthew Clark,N/A,N/A,N/A,Amazon MGM Studios,N/A,N/A,N/A
http://www.wikidata.org/entity/Q115687524,A Thousand and One,2023-01-22T00:00:00Z,117,117,English,,,drama film,N/A,Teyana Taylor,N/A,A.V. Rockwell,N/A,Focus Features,N/A,"Brad Weston, Lena Waithe, Julia Lebedev",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q108551169,Sharper,2023-01-01T00:00:00Z,,,English,,,drama film,N/A,"Julianne Moore, John Lithgow, Sebastian Stan, David Pittu, Hannah Dunne, Justice Smith, Giullian Yao Gioiello, Briana Middleton",N/A,Benjamin Caron,N/A,"Apple TV+, A24",N/A,N/A,N/A,Clint Mansell,N/A,Charlotte Bruus Christensen,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q21512706,Five Nights at Freddy's,2023-10-25T00:00:00Z,110,110,English,25000000,,"horror film, mystery film",N/A,"Matthew Lillard, Josh Hutcherson, Mary Stuart Masterson, Gralen Bryant Banks, CoryxKenshin, Tadasay Young, Elizabeth Lail, MatPat, Theodus Crane, Piper Rubio",N/A,Emma Tammi,N/A,"Universal Pictures, UIP-Dunafilm, CinemArt",N/A,"Jason Blum, Scott Cawthon",N/A,N/A,N/A,Lyn Moncrief,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q24357415,The Little Mermaid,2023-05-19T00:00:00Z,135,135,English,250000000,217500000,"fantasy film, adventure film, musical film, romance film, family film, cinematic fairy tale",N/A,"Javier Bardem, Melissa McCarthy, Lin-Manuel Miranda, Noma Dumezweni, Jonah Hauer-King, Art Malik, Lorena Andrea, Simone Ashley, Halle Bailey, Kajsa Mohammar, Jessica Alexander, Martina Laird",N/A,Rob Marshall,N/A,"Disney+, Fórum Hungary, Walt Disney Studios Motion Pictures, The Walt Disney Company France",N/A,"Rob Marshall, Lin-Manuel Miranda, Marc Platt, John DeLuca",N/A,"Alan Menken, Lin-Manuel Miranda",N/A,Dion Beebe,N/A,N/A,N/A,"Walt Disney Pictures, Marc Platt Productions, Lucamar Productions, 5000 Broadway Productions",N/A,N/A,N/A
http://www.wikidata.org/entity/Q122802696,We Have a Dream,2023-09-27T00:00:00Z,96,96,English,,,documentary film,N/A,N/A,N/A,Pascal Plisson,N/A,Jour2fête,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"disabled child, parasport",N/A
http://www.wikidata.org/entity/Q113714300,Moving On,2023-03-17T00:00:00Z,85,85,English,,,comedy film,N/A,"Malcolm McDowell, Jane Fonda, Lily Tomlin, Catherine Dent, Richard Roundtree",N/A,Paul Weitz,N/A,Roadside Attractions,N/A,"Paul Weitz, Chris Parker, Andrew Miano, Stephanie Meurer, Dylan Sellers",N/A,Amanda Jones,N/A,Tobias Datum,N/A,N/A,N/A,Depth of Field,N/A,N/A,N/A
http://www.wikidata.org/entity/Q116943042,Munch,2023-01-27T00:00:00Z,103,103,English,,,drama film,N/A,"Anders Baasmo Christiansen, Lisa Carlehed, Ville Virtanen, Anne Krigsvoll, Jesper Christensen, Arthur Berning, Ida Elise Broch, Fanny Leander Bornedal, Mattis Herman Nyquist, Per Frisch, Gine Cornelia Pedersen, Gjertrud L. Jynge, Hildegun Riise, Alfred Ekker Strande, Thea Lambrechts Vaulen, Ylva Fuglerud, Nader Khademi, Hanna-Maria Grønneberg, Ola G. Furuseth",N/A,Henrik Martin Dahlsbakken,N/A,N/A,N/A,Henrik Martin Dahlsbakken,N/A,Tim Fain,N/A,"Oskar Dahlsbakken, Pål Ulvik Rokseth",N/A,N/A,N/A,The Film Company AS,N/A,Edvard Munch,N/A
http://www.wikidata.org/entity/Q118640057,Tatami,2023-01-01T00:00:00Z,105,105,English,,,N/A,N/A,Arienne Mandi,N/A,"Zar Amir-Ebrahimi, Guy Nattiv",N/A,N/A,N/A,"Jaime Ray Newman, Adi Ezroni",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"judo, boycotts of Israel in sports",N/A
http://www.wikidata.org/entity/Q107087220,Fisherman's Friends: One and All,2023-08-24T00:00:00Z,,,English,,,romantic comedy,N/A,"Imelda May, James Purefoy, David Hayman",N/A,"Nick Moorcroft, Meg Leonard",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q117303955,Brooklyn 45,2023-01-01T00:00:00Z,92,92,English,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q121907038,Shame on Dry Land,2023-11-24T00:00:00Z,,,English,,,drama film,N/A,N/A,N/A,Axel Petersén,N/A,N/A,N/A,Sigrid Helleday,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q113757659,How to Blow Up a Pipeline,2023-04-07T00:00:00Z,103,103,English,,,"drama film, Western film, action film, heist film, thriller film, political film",N/A,"Jake Weary, Irene Bedard, Ariela Barer, Forrest Goodluck, Marcus Scribner, Sasha Lane, Lukas Gage, Kristine Froseth, Jayme Lawson",N/A,Daniel Goldhaber,N/A,Neon,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q110819073,Guy Ritchie's The Covenant,2023-04-21T00:00:00Z,123,123,English,55000000,,"drama film, action film, war film, thriller film",N/A,"Jonny Lee Miller, Jake Gyllenhaal, Alexander Ludwig, Emily Beecham, Antony Starr, Dar Salim, Bobby Schofield, Jason Wong",N/A,Guy Ritchie,N/A,Metro-Goldwyn-Mayer,N/A,"Guy Ritchie, John Friedberg, Josh Berger, Ivan Atkinson",N/A,Christopher Benstead,N/A,Ed Wild,N/A,Alicante,N/A,STXfilms,N/A,N/A,N/A
http://www.wikidata.org/entity/Q116947362,Mafia Mamma,2023-04-14T00:00:00Z,101,101,English,,,action comedy film,N/A,"Monica Bellucci, Toni Collette, Sophia Nomvete",N/A,Catherine Hardwicke,N/A,Bleecker Street,N/A,"Toni Collette, Amanda Sthers, Christopher Simon",N/A,Alex Heffes,N/A,Patrick Murguía,N/A,Rome,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q113549036,Viking,2023-08-02T00:00:00Z,104,104,English,,,"comedy film, science fiction film, comedy drama",N/A,"Christopher Heyerdahl, Rémi-Pierre Paquin, Marie Brassard, Steve Laplante, Hamza Haq, Larissa Corriveau, Martin-David Peters, Marie-Laurence Moreau, Denis Houle",N/A,Stéphane Lafleur,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sara Mishara,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q111629600,Rebel Moon — Part One: A Child of Fire,2023-12-15T00:00:00Z,135,135,English,166000000,,"adventure film, science fiction film, epic film",N/A,"Corey Stoll, Anthony Hopkins, Jena Malone, Bae Doona, Sofia Boutella, Djimon Hounsou, Charlie Hunnam, Cary Elwes, Alfonso Herrera Rodriguez, Cleopatra Coleman, Ed Skrein, Michiel Huisman, Fra Fee, Ray Fisher, Stuart Martin, Staz Nair",N/A,Zack Snyder,N/A,Netflix,N/A,"Zack Snyder, Eric Newman, Deborah Snyder",N/A,Junkie XL,N/A,Zack Snyder,N/A,California,N/A,The Stone Quarry,N/A,N/A,N/A
http://www.wikidata.org/entity/Q122226196,What Happens Later,2023-11-03T00:00:00Z,105,105,English,,,romantic comedy,N/A,"Meg Ryan, David Duchovny",N/A,Meg Ryan,N/A,Bleecker Street,N/A,Kelly Williams,N/A,David Boman,N/A,Bartosz Nalazek,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q122942646,Miss Holocaust Survivor,2023-11-09T00:00:00Z,87,87,English,,,documentary film,N/A,N/A,N/A,Radek Wegrzyn,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Bar Mayer, Radek Wegrzyn, Ciril Braem Tscheligi",N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q116301522,Shortcomings,2023-01-01T00:00:00Z,92,92,English,,,comedy drama,N/A,"Debby Ryan, Tavi Gevinson, Ally Maki, Timothy Simons, Sonoya Mizuno, Jacob Batalon, Sherry Cola, Justin H. Min",N/A,Randall Park,N/A,Sony Pictures Classics,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Roadside Attractions, Tango Entertainment, Topic Studios",N/A,N/A,N/A
http://www.wikidata.org/entity/Q116250158,Drifter,2023-01-01T00:00:00Z,79,79,English,,,"drama film, romance film",N/A,"Oscar Hoppe, Marie Tragousti, Cino Djavid, Rabea Egg, Lorenz Hochhuth",N/A,Hannes Hirsch,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Elisabeth Börnicke,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q114754068,True Haunting,2023-01-06T00:00:00Z,,,English,,,horror film,N/A,"Jamie Campbell Bower, Ann Mitchell, Erin Moriarty, Ian Shaw, Angelica Pascoe",N/A,Gary Fleder,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q116186398,Sick,2023-01-01T00:00:00Z,,,English,,,"horror film, slasher film",N/A,"Jane Adams, Joel Courtney, Dylan Sprayberry, Marc Menchaca, Gideon Adlon",N/A,John Hyams,N/A,Peacock,N/A,"Kevin Williamson, Bill Block",N/A,Nima Fakhrara,N/A,N/A,N/A,N/A,N/A,"Miramax, Blumhouse Productions",N/A,N/A,N/A
http://www.wikidata.org/entity/Q116159356,Bad Behaviour,2023-01-01T00:00:00Z,,,English,,,black comedy film,N/A,"Jennifer Connelly, Ben Whishaw, Alice Englert, Marlon Williams, Dasha Nekrasova, Ana Scotney",N/A,Alice Englert,N/A,N/A,N/A,N/A,N/A,Mark Bradshaw,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q117100789,Invitation to a Murder,2023-01-01T00:00:00Z,,,English,,,"crime film, mystery film",N/A,"Mischa Barton, Amy Sloan, Grace Lynn Kung, Alex Hyde-White, Seamus Dever, Giles Matthey, Chris Browning, Bianca A. Santos, James Urbaniak",N/A,Stephen Shimek,N/A,Lionsgate,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q121544678,The Kitchen,2023-01-01T00:00:00Z,107,107,English,,,"drama film, science fiction film",N/A,"Kano, Ian Wright, Jedaiah Bannerman, Hope Ikpoku Jr, Teija Kabs, Demmy Ladipo",N/A,"Daniel Kaluuya, Kibwe Tavares",N/A,Netflix,N/A,Daniel Kaluuya,N/A,"Labrinth, Alex Baranowski",N/A,Wyatt Garfield,N/A,N/A,N/A,Film4,N/A,N/A,N/A
http://www.wikidata.org/entity/Q121811123,The Boy in the Woods,2023-01-01T00:00:00Z,99,99,English,,,N/A,N/A,"Richard Armitage, Christopher Heyerdahl, Jett Klyne",N/A,N/A,N/A,N/A,N/A,Robert Budreau,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q113445202,All the Beauty and the Bloodshed,2023-03-15T00:00:00Z,122,122,English,,431600,"documentary film, biographical film",N/A,Nan Goldin,N/A,Laura Poitras,N/A,"Neon, Pyramide Distribution",N/A,"Nan Goldin, Laura Poitras, Howard Gertler, Yoni Golijov, John S. Lyons",N/A,"Soundwalk Collective, Dawn Sutter Madell",N/A,Nan Goldin,N/A,N/A,N/A,Participant,N/A,N/A,N/A
http://www.wikidata.org/entity/Q111962565,The Beanie Bubble,2023-01-01T00:00:00Z,110,110,English,,,"drama film, comedy film",N/A,"Zach Galifianakis, Elizabeth Banks, Geraldine Viswanathan, Sarah Snook",N/A,"Damian Kulash, Kristin Gore",N/A,Apple TV+,N/A,"Ron Howard, Brian Grazer",N/A,"Nathan Barr, Damian Kulash",N/A,N/A,N/A,N/A,N/A,"Imagine Entertainment, Apple Studios",N/A,N/A,N/A
http://www.wikidata.org/entity/Q122335323,Sing Sing,2023-09-10T00:00:00Z,105,105,English,,,drama film,N/A,"Colman Domingo, Paul Raci",N/A,Greg Kwedar,N/A,"A24, Elevation Pictures",N/A,N/A,N/A,Bryce Dessner,N/A,Pat Scola,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q124542006,Independence,2023-01-24T00:00:00Z,93,93,English,,,documentary film,N/A,N/A,N/A,Felix Meyer-Christian,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Felix Meyer-Christian, Philine von Dueszeln, Thomas Oswald",N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q123482415,The Problem of the Hero,2023-02-17T00:00:00Z,85,85,English,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q126936405,Warhorse One,2023-06-30T00:00:00Z,126,126,English,,,"drama film, action film, war film",N/A,Johnny Strong,N/A,"Johnny Strong, William Kaufman",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q106448550,"Are You There God? It's Me, Margaret",2023-04-23T00:00:00Z,105,105,English,30000000,,"drama film, comedy drama, teen film, coming-of-age film",N/A,"Rachel McAdams, Kathy Bates, Abby Ryder Fortson, Echo Kellum, Benny Safdie",N/A,Kelly Fremon Craig,N/A,Lionsgate Films,N/A,"James L. Brooks, Judy Blume, Richard Sakai, Kelly Fremon Craig, Amy Brooks",N/A,Hans Zimmer,N/A,N/A,N/A,"Charlotte, Concord",N/A,Gracie Films,N/A,N/A,N/A
http://www.wikidata.org/entity/Q107808351,Blue Beetle,2023-08-16T00:00:00Z,128,128,English,104000000,,"action film, adventure film, superhero film",N/A,"George Lopez, Susan Sarandon, Adriana Barraza, Elpidia Carrillo, Raoul Trujillo, Damián Alcázar, Bruna Marquezine, Harvey Guillén, Xolo Maridueña, Jorge A. Jimenez, Belissa Escobedo",N/A,Angel Manuel Soto,N/A,"Warner Bros., Warner Bros. France, InterCom",N/A,N/A,N/A,The Haxan Cloak,N/A,Paweł Pogorzelski,N/A,N/A,N/A,"Warner Bros., The Safran Company, DC Studios",N/A,N/A,N/A
http://www.wikidata.org/entity/Q112623160,Jules,2023-03-22T00:00:00Z,90,90,English,,1328109,science fiction comedy,N/A,"Ben Kingsley, Harriet Sansom Harris, Jane Curtin, Zoë Winters, Jade Quon",N/A,Marc Turtletaub,N/A,Bleecker Street,N/A,"Andrew Daly, Marc Turtletaub, Debbie Liebling, Michael B. Clark",N/A,Hauschka,N/A,Christopher Norr,N/A,"Boonton, The Chathams",N/A,Big Beach,N/A,N/A,N/A
http://www.wikidata.org/entity/Q117805957,Waitress,2023-01-01T00:00:00Z,144,144,English,,,"musical film, comedy drama",N/A,"Dakin Matthews, Sara Bareilles, Christopher Fitzgerald, Eric Anderson, Drew Gehling, Joe Tippett, Caitlin Houlahan, Charity Dawson",N/A,"Jessie Nelson, Brett Sullivan, Diane Paulus",N/A,"Bleecker Street, Fathom Events",N/A,"Sara Bareilles, Jessie Nelson",N/A,Sara Bareilles,N/A,N/A,N/A,N/A,N/A,FilmNation Entertainment,N/A,N/A,N/A
